Age,Gender,Education,Job Title,Experience (Years),Monthly Salary (INR)
23,Male,Master,Network Engineer,2,27869
46,Male,Bachelor,System Administrator,5,28388
26,Male,Bachelor,Marketing Manager,2,31051
36,Female,Bachelor,Operations Manager,11,47615
45,Male,Master,Operations Manager,22,71784
31,Male,Bachelor,Research Analyst,5,27986
57,Male,PhD,Software Engineer,8,40559
22,Male,Master,System Administrator,1,25915
41,Female,PhD,Customer Support,18,37802
39,Female,Bachelor,Legal Advisor,6,36566
43,Female,Diploma,Accountant,10,33952
44,Other,Bachelor,IT Support Specialist,13,31042
24,Female,Bachelor,Financial Analyst,4,34072
31,Male,Bachelor,Mechanical Engineer,6,29488
57,Female,Bachelor,Legal Advisor,27,64510
21,Male,Bachelor,HR Manager,0,35000
22,Male,Master,IT Support Specialist,0,20000
55,Male,Bachelor,Financial Analyst,16,53231
21,Female,Diploma,Mechanical Engineer,0,25000
46,Male,Master,Legal Advisor,20,55318
40,Female,Bachelor,UI/UX Designer,4,29414
42,Male,Master,System Administrator,18,49315
49,Female,Bachelor,Content Writer,6,24627
27,Male,Bachelor,Accountant,2,27681
48,Other,Bachelor,System Administrator,13,34795
51,Female,Bachelor,Network Engineer,4,29486
27,Other,Bachelor,Electrical Engineer,5,30324
30,Female,Bachelor,Network Engineer,1,26252
26,Female,Bachelor,Graphic Designer,4,23020
45,Female,Master,Marketing Manager,25,46449
42,Female,Bachelor,Graphic Designer,4,24797
49,Male,Bachelor,Teacher,9,28577
41,Male,Bachelor,Mechanical Engineer,0,25000
28,Female,Master,Project Manager,1,51124
28,Male,Bachelor,Customer Support,3,16861
54,Female,Master,IT Support Specialist,32,57387
45,Other,Bachelor,Business Analyst,1,31088
25,Male,Master,Teacher,2,22300
23,Male,Master,Teacher,2,21039
24,Male,Bachelor,Civil Engineer,3,28124
42,Female,Bachelor,IT Support Specialist,6,25382
46,Male,Bachelor,Content Writer,2,20375
47,Male,PhD,Financial Analyst,15,45535
58,Male,Bachelor,Accountant,29,41966
37,Male,Bachelor,Electrical Engineer,1,26013
30,Male,Bachelor,Sales Executive,10,29310
41,Female,Master,Mechanical Engineer,5,29335
54,Female,Diploma,Project Manager,4,54182
31,Female,Bachelor,Accountant,5,27672
52,Male,Master,HR Manager,28,68521
33,Female,Bachelor,Accountant,1,25505
50,Female,Bachelor,Sales Executive,18,40452
43,Female,Diploma,Legal Advisor,11,38778
57,Male,Bachelor,System Administrator,37,65357
56,Male,Master,Business Analyst,33,78873
49,Male,Bachelor,Legal Advisor,23,61000
46,Male,Bachelor,Business Analyst,22,51448
46,Male,Bachelor,Financial Analyst,26,61361
22,Female,Master,Business Analyst,2,31704
56,Other,Bachelor,Graphic Designer,32,42504
42,Female,Bachelor,UI/UX Designer,8,31166
56,Male,PhD,Software Engineer,26,47883
59,Female,Master,Content Writer,0,18000
27,Female,Diploma,Financial Analyst,6,36393
53,Male,Bachelor,Teacher,3,21827
28,Female,Master,Mechanical Engineer,5,28913
59,Female,Bachelor,Mechanical Engineer,25,49828
44,Female,Bachelor,Financial Analyst,2,31371
38,Male,PhD,Customer Support,18,29985
50,Male,Master,Operations Manager,15,49176
53,Male,Diploma,Product Manager,18,66629
53,Male,Bachelor,System Administrator,22,44383
38,Male,Bachelor,Software Engineer,18,49641
32,Female,High School,Product Manager,9,60691
31,Male,Diploma,Sales Executive,3,23293
47,Female,Diploma,Sales Executive,25,53391
27,Female,Master,Accountant,2,27704
49,Female,Bachelor,HR Manager,1,36447
42,Female,PhD,Research Analyst,11,34920
44,Female,Bachelor,Product Manager,8,61448
46,Other,Master,Civil Engineer,25,45355
29,Female,Bachelor,Research Analyst,9,31224
39,Female,Diploma,Product Manager,12,60045
28,Female,Bachelor,Marketing Manager,1,31369
24,Other,Bachelor,Project Manager,0,50000
23,Female,Bachelor,Marketing Manager,1,31310
22,Male,Bachelor,Data Scientist,1,41287
22,Female,High School,Product Manager,0,50000
57,Other,Bachelor,Customer Support,0,15000
37,Female,Bachelor,Project Manager,1,50688
32,Female,Diploma,Sales Executive,6,25763
39,Male,Master,Financial Analyst,2,32639
30,Male,Master,Marketing Manager,10,39540
46,Female,Master,Network Engineer,21,40393
51,Male,Master,Data Scientist,26,55782
45,Male,Master,UI/UX Designer,6,30711
35,Other,High School,IT Support Specialist,9,31180
53,Female,Bachelor,Project Manager,6,54493
46,Female,High School,Content Writer,6,24370
54,Female,Bachelor,Legal Advisor,30,64226
58,Female,Bachelor,Research Analyst,32,60301
33,Female,Bachelor,Content Writer,3,20984
37,Female,Bachelor,Operations Manager,16,62879
24,Male,Master,Content Writer,4,22136
49,Male,Bachelor,Mechanical Engineer,21,50780
40,Male,Bachelor,Software Engineer,2,32599
52,Male,Master,UI/UX Designer,10,34458
28,Male,Bachelor,Business Analyst,7,39605
34,Female,Master,Product Manager,3,52740
30,Female,Master,Operations Manager,6,45516
54,Male,Bachelor,Electrical Engineer,24,58118
53,Male,PhD,Graphic Designer,21,45039
44,Male,Bachelor,Financial Analyst,10,41946
51,Female,Master,Legal Advisor,12,39219
55,Other,Master,IT Support Specialist,0,20000
30,Male,Master,Software Engineer,4,33063
23,Male,PhD,Research Analyst,2,26511
36,Female,Bachelor,Product Manager,6,57347
42,Male,Master,Accountant,6,28020
30,Other,Bachelor,Customer Support,9,24282
37,Male,Bachelor,Teacher,4,23156
25,Female,Master,Electrical Engineer,3,29353
33,Female,Diploma,Product Manager,5,55298
54,Female,Master,UI/UX Designer,21,56449
56,Female,Diploma,Mechanical Engineer,6,31175
44,Female,High School,Sales Executive,16,29951
60,Male,Bachelor,System Administrator,20,51228
45,Female,Bachelor,IT Support Specialist,15,29721
30,Other,Bachelor,Graphic Designer,0,20000
24,Male,Bachelor,Financial Analyst,0,30000
26,Male,Bachelor,Civil Engineer,0,25000
24,Female,Bachelor,Accountant,3,29106
55,Female,Bachelor,Research Analyst,8,29692
57,Male,Master,Data Scientist,35,58442
31,Female,PhD,IT Support Specialist,11,27289
34,Male,Bachelor,Legal Advisor,11,36538
26,Male,High School,Product Manager,0,50000
56,Male,PhD,HR Manager,25,66641
32,Male,Bachelor,Software Engineer,4,32935
47,Male,Master,Sales Executive,5,25555
21,Female,Master,Project Manager,1,51227
22,Male,Master,Software Engineer,0,30000
45,Female,Bachelor,Accountant,20,45225
36,Other,Master,Electrical Engineer,7,29488
28,Female,Bachelor,Operations Manager,3,42606
35,Female,Master,UI/UX Designer,2,26063
31,Male,Master,Business Analyst,2,32031
43,Female,Diploma,Data Scientist,7,44128
26,Female,Bachelor,Civil Engineer,5,29423
57,Male,Bachelor,Business Analyst,33,63121
33,Male,Bachelor,Data Scientist,7,45084
30,Female,Bachelor,Customer Support,8,22070
21,Male,Bachelor,Data Scientist,1,41465
37,Male,Bachelor,Teacher,16,31480
21,Female,Master,System Administrator,1,26255
56,Male,Bachelor,Research Analyst,16,47477
38,Male,Diploma,Business Analyst,12,40340
40,Male,Master,Customer Support,18,38295
41,Male,Bachelor,Legal Advisor,19,53953
49,Male,Diploma,Graphic Designer,10,32250
33,Male,Bachelor,Operations Manager,13,56423
52,Female,Bachelor,System Administrator,4,29867
52,Male,Bachelor,Graphic Designer,5,26965
31,Female,PhD,Accountant,2,26234
60,Male,Master,Civil Engineer,13,33439
28,Female,Master,Project Manager,4,52905
21,Female,Master,Network Engineer,1,26271
31,Other,Bachelor,Graphic Designer,10,32375
49,Male,Master,Sales Executive,5,22587
39,Male,Bachelor,Operations Manager,10,54726
38,Female,Bachelor,Customer Support,8,19950
34,Male,Bachelor,Mechanical Engineer,11,39831
59,Male,Bachelor,Mechanical Engineer,14,37692
58,Male,Diploma,Operations Manager,1,41491
36,Male,Master,UI/UX Designer,4,27380
54,Female,Bachelor,Mechanical Engineer,23,44590
34,Female,Master,HR Manager,13,41704
57,Male,Diploma,System Administrator,10,35030
28,Male,Master,IT Support Specialist,6,27151
55,Male,Diploma,Operations Manager,19,52820
21,Male,Master,Operations Manager,0,40000
34,Male,Bachelor,Content Writer,7,27438
60,Female,PhD,Financial Analyst,20,40579
54,Male,Master,Content Writer,9,30755
55,Male,Bachelor,IT Support Specialist,18,38910
26,Female,Master,Graphic Designer,6,27608
28,Male,Bachelor,Sales Executive,8,31195
46,Female,Master,Sales Executive,21,48492
28,Female,Bachelor,Product Manager,0,50000
38,Male,Master,Data Scientist,6,46668
49,Female,Bachelor,Mechanical Engineer,28,62764
32,Male,Bachelor,Data Scientist,1,40614
58,Female,Master,Project Manager,19,68858
44,Male,Bachelor,Legal Advisor,22,49263
41,Male,Bachelor,Teacher,11,28758
55,Male,Bachelor,Software Engineer,26,51076
54,Female,Bachelor,Civil Engineer,21,43110
28,Female,Bachelor,Operations Manager,3,44049
45,Female,Bachelor,Financial Analyst,12,46311
55,Female,PhD,Content Writer,4,23461
24,Male,Master,Teacher,2,21171
60,Male,Bachelor,Operations Manager,27,64706
35,Male,Bachelor,Data Scientist,9,45906
33,Female,Bachelor,Project Manager,5,57386
21,Male,Bachelor,HR Manager,1,35527
27,Male,Bachelor,Product Manager,2,52901
53,Female,Bachelor,Accountant,29,49208
33,Female,Bachelor,Accountant,1,25717
41,Male,Bachelor,Business Analyst,17,54787
41,Female,Bachelor,Graphic Designer,18,37198
24,Male,Master,Software Engineer,4,33722
49,Female,Master,Customer Support,1,15764
28,Male,Master,UI/UX Designer,8,33697
32,Male,Master,Electrical Engineer,5,30880
41,Male,Master,Legal Advisor,12,45406
44,Male,Bachelor,Data Scientist,23,68843
34,Male,Master,Software Engineer,9,39168
36,Female,Master,HR Manager,2,37414
60,Female,PhD,Software Engineer,29,48214
24,Female,Master,Marketing Manager,0,30000
53,Female,Master,Business Analyst,17,46738
49,Male,Master,Software Engineer,15,43367
53,Female,PhD,Product Manager,15,62514
22,Female,Bachelor,Data Scientist,1,40541
32,Male,Bachelor,Financial Analyst,7,37181
30,Male,Bachelor,Content Writer,7,25087
51,Male,Diploma,IT Support Specialist,19,32358
30,Female,Bachelor,Network Engineer,2,27956
25,Male,Bachelor,Customer Support,4,19502
26,Female,Master,Sales Executive,2,21636
50,Male,Master,Financial Analyst,19,48905
47,Female,Diploma,Data Scientist,13,47043
42,Male,High School,Software Engineer,20,46717
46,Female,Bachelor,Marketing Manager,8,38729
57,Male,Bachelor,Project Manager,1,51134
49,Other,Bachelor,Data Scientist,16,59400
39,Female,Bachelor,Financial Analyst,4,35130
54,Female,Bachelor,Content Writer,17,36985
45,Female,Diploma,Data Scientist,17,58776
51,Female,High School,HR Manager,30,71359
34,Female,Bachelor,Legal Advisor,10,38217
42,Male,Bachelor,Legal Advisor,2,32425
51,Female,Diploma,Research Analyst,14,39932
23,Male,Bachelor,Product Manager,2,52598
30,Male,Master,Network Engineer,0,25000
32,Male,Diploma,HR Manager,6,41669
21,Male,Diploma,Teacher,1,20619
31,Male,Master,Civil Engineer,9,37115
60,Male,Master,Content Writer,20,32323
45,Female,Bachelor,Electrical Engineer,12,39335
41,Male,Master,Product Manager,17,61713
31,Female,Bachelor,Mechanical Engineer,6,33099
26,Male,Bachelor,Mechanical Engineer,4,30161
21,Male,Bachelor,Civil Engineer,1,25617
42,Female,Bachelor,Customer Support,13,28387
60,Male,Bachelor,Financial Analyst,18,46528
27,Female,Bachelor,Accountant,6,31814
29,Female,Bachelor,Teacher,1,20626
39,Female,High School,Electrical Engineer,8,36491
35,Other,Bachelor,Operations Manager,0,40000
37,Male,Bachelor,Operations Manager,16,54257
33,Female,Bachelor,IT Support Specialist,7,27269
47,Male,Diploma,Mechanical Engineer,18,38140
31,Male,Bachelor,Electrical Engineer,1,26404
22,Female,Bachelor,UI/UX Designer,0,25000
36,Male,Master,Business Analyst,8,39794
41,Female,Diploma,UI/UX Designer,7,32098
33,Female,Bachelor,Business Analyst,4,32706
35,Female,Bachelor,Marketing Manager,1,31376
40,Male,Bachelor,IT Support Specialist,17,36208
45,Male,Bachelor,Software Engineer,9,41760
22,Female,Bachelor,Project Manager,2,52034
34,Male,Bachelor,Mechanical Engineer,14,43186
45,Female,Bachelor,Legal Advisor,24,61251
23,Female,Bachelor,Mechanical Engineer,3,27183
25,Male,Bachelor,Civil Engineer,5,31847
25,Female,Bachelor,Graphic Designer,5,27170
50,Male,Bachelor,Civil Engineer,6,31207
27,Male,Bachelor,Accountant,0,25000
29,Female,Bachelor,UI/UX Designer,2,27997
46,Male,Bachelor,Project Manager,17,60750
47,Male,Master,Teacher,19,33268
30,Male,Bachelor,UI/UX Designer,0,25000
49,Female,Master,Content Writer,8,28282
33,Male,Master,Legal Advisor,3,32892
40,Male,Bachelor,Content Writer,11,34115
48,Male,Bachelor,Network Engineer,18,49811
57,Female,Master,Business Analyst,6,38476
34,Male,Master,Software Engineer,5,37011
46,Male,Bachelor,Software Engineer,7,33806
55,Other,PhD,Civil Engineer,14,39190
50,Male,Bachelor,IT Support Specialist,14,37189
41,Other,Bachelor,Accountant,13,33342
57,Male,Diploma,Sales Executive,36,56409
50,Female,Bachelor,Business Analyst,29,53993
49,Female,Bachelor,Financial Analyst,2,31406
30,Female,Bachelor,Data Scientist,1,40761
51,Female,High School,HR Manager,10,45499
25,Male,Master,Data Scientist,4,44243
27,Female,Master,UI/UX Designer,2,27785
39,Male,Master,Accountant,13,40006
47,Male,Master,Financial Analyst,22,48660
40,Female,High School,Sales Executive,18,38164
41,Female,Diploma,Business Analyst,7,38716
41,Female,Bachelor,Accountant,13,38154
32,Female,PhD,Graphic Designer,2,21591
51,Male,Master,Software Engineer,9,36533
35,Male,Bachelor,Customer Support,11,31285
41,Male,Bachelor,Financial Analyst,14,42013
51,Female,High School,Network Engineer,15,44274
28,Female,Bachelor,Graphic Designer,2,22372
27,Male,Bachelor,Data Scientist,1,41417
59,Female,Bachelor,Data Scientist,1,40503
25,Male,Bachelor,Project Manager,3,53306
24,Male,Master,Research Analyst,1,26291
53,Female,Bachelor,Content Writer,4,22140
57,Female,Master,Marketing Manager,19,52686
41,Female,Bachelor,Content Writer,15,32644
46,Male,Diploma,System Administrator,26,43440
48,Female,High School,IT Support Specialist,3,21788
49,Female,Diploma,Legal Advisor,1,30845
37,Female,Bachelor,Marketing Manager,12,38602
24,Female,High School,Data Scientist,2,42604
29,Male,Master,Network Engineer,5,32244
30,Female,Bachelor,Legal Advisor,9,42577
23,Female,Bachelor,Legal Advisor,0,30000
49,Female,Diploma,Project Manager,7,53899
50,Male,Master,Business Analyst,3,34065
32,Male,Master,Operations Manager,12,49727
46,Male,Bachelor,Financial Analyst,6,36143
30,Male,Diploma,Financial Analyst,0,30000
30,Female,Bachelor,Product Manager,2,51735
42,Male,Bachelor,Graphic Designer,15,36068
40,Female,High School,Research Analyst,8,35736
29,Female,Bachelor,Operations Manager,6,46699
31,Female,Bachelor,Project Manager,9,62593
28,Male,Bachelor,Network Engineer,1,26407
53,Female,Bachelor,Content Writer,23,41038
53,Male,High School,Graphic Designer,0,20000
40,Female,Bachelor,Data Scientist,0,40000
35,Male,Master,Teacher,12,30820
46,Male,Diploma,Mechanical Engineer,17,43653
23,Female,Bachelor,Marketing Manager,2,31236
40,Male,Diploma,Graphic Designer,5,22735
33,Female,Bachelor,Operations Manager,3,41995
57,Male,Bachelor,Electrical Engineer,27,51420
41,Male,Bachelor,Network Engineer,10,35390
26,Other,Master,Legal Advisor,4,33507
51,Male,Master,Accountant,24,45087
49,Female,Bachelor,Legal Advisor,23,43015
35,Female,Master,Data Scientist,8,48175
23,Female,Bachelor,Financial Analyst,2,31938
44,Male,Bachelor,Operations Manager,14,48289
39,Female,Bachelor,IT Support Specialist,2,21888
27,Male,PhD,Software Engineer,7,34949
23,Male,Master,Graphic Designer,0,20000
25,Male,Master,Product Manager,1,50712
42,Female,Master,Software Engineer,3,32222
48,Male,Master,Data Scientist,20,55485
42,Female,Bachelor,System Administrator,5,31741
31,Female,Bachelor,Civil Engineer,10,33924
37,Female,Bachelor,Electrical Engineer,1,26107
39,Male,Master,Marketing Manager,17,39679
30,Male,Bachelor,Data Scientist,6,44853
37,Male,Master,HR Manager,15,48271
52,Male,Bachelor,Teacher,15,33554
28,Male,Master,IT Support Specialist,0,20000
51,Male,Master,Product Manager,25,68340
55,Female,PhD,UI/UX Designer,35,64670
26,Male,Bachelor,Civil Engineer,2,26433
33,Male,Master,Research Analyst,6,33635
37,Male,High School,System Administrator,10,33310
59,Other,Bachelor,Research Analyst,14,44616
59,Male,Bachelor,Data Scientist,28,69891
32,Male,Master,Graphic Designer,11,35342
31,Male,Master,Data Scientist,6,45753
31,Female,Master,Graphic Designer,5,26586
29,Other,Master,UI/UX Designer,7,31825
57,Female,Bachelor,System Administrator,35,76608
49,Male,Master,Customer Support,29,39681
58,Male,Master,Civil Engineer,29,56425
29,Other,Bachelor,Network Engineer,5,29687
55,Male,Bachelor,Operations Manager,32,73820
52,Female,Master,Electrical Engineer,6,31165
57,Male,Bachelor,Sales Executive,9,26775
37,Female,Bachelor,Accountant,6,28090
25,Female,Bachelor,Data Scientist,2,42605
52,Other,Bachelor,Software Engineer,25,51122
30,Male,Diploma,Teacher,6,26955
23,Male,Bachelor,Financial Analyst,0,30000
37,Male,Bachelor,Marketing Manager,1,31049
56,Female,Bachelor,Civil Engineer,28,44205
55,Male,Diploma,Network Engineer,17,47420
29,Male,Bachelor,Operations Manager,6,43485
54,Male,Bachelor,Legal Advisor,27,68592
49,Female,Master,Electrical Engineer,29,56763
38,Male,Bachelor,UI/UX Designer,1,25613
34,Male,Bachelor,HR Manager,6,39048
35,Male,Master,Data Scientist,4,44910
46,Other,Bachelor,Software Engineer,1,31132
38,Male,Diploma,Electrical Engineer,18,46734
23,Female,Bachelor,Financial Analyst,1,30739
59,Male,Bachelor,Sales Executive,0,20000
23,Female,Diploma,HR Manager,3,37603
35,Female,Master,Content Writer,13,37059
47,Female,Bachelor,Electrical Engineer,16,41066
36,Female,Bachelor,Legal Advisor,13,36884
27,Other,Bachelor,Software Engineer,7,35255
34,Female,Master,Accountant,2,26863
43,Female,Master,Civil Engineer,18,50054
25,Female,Bachelor,Marketing Manager,5,33759
50,Female,Master,System Administrator,7,30221
38,Female,Diploma,Research Analyst,18,34903
55,Male,Bachelor,Business Analyst,32,50795
39,Male,Bachelor,Data Scientist,2,42074
38,Female,Bachelor,Mechanical Engineer,2,27814
42,Male,Bachelor,Financial Analyst,16,38209
44,Female,Diploma,Software Engineer,3,31973
58,Female,Bachelor,Content Writer,31,36857
27,Female,Diploma,UI/UX Designer,7,35357
30,Female,Bachelor,Project Manager,10,60303
40,Female,High School,Business Analyst,10,37004
28,Female,Bachelor,Network Engineer,8,30881
35,Female,Master,Software Engineer,11,46304
53,Female,Diploma,Software Engineer,2,32061
58,Female,Bachelor,UI/UX Designer,14,42914
34,Male,Bachelor,HR Manager,3,39316
52,Male,Bachelor,Research Analyst,22,46579
49,Male,High School,Operations Manager,10,51994
28,Female,Bachelor,Sales Executive,4,25880
51,Male,Bachelor,Data Scientist,31,59842
53,Female,Master,IT Support Specialist,1,20897
53,Male,Bachelor,System Administrator,2,27935
26,Male,Bachelor,Sales Executive,4,23473
39,Male,Bachelor,Customer Support,18,28685
53,Male,Bachelor,Marketing Manager,21,55293
56,Male,Master,Sales Executive,22,37468
57,Male,Bachelor,Research Analyst,18,39630
21,Male,Diploma,Electrical Engineer,0,25000
